node,is_prime,degree,degree_weighted,eigenvector,eigenvector_costweight,pagerank,betweenness,p_index,N,anchor,hub_edges,hub_cost,weighting
47,True,21275.0,43011.0,0.008956052124391913,0.018209120004568403,0.0029902234951790048,,0.02127659574468085,1000000,2,False,0.1,padic
53,True,18866.0,38093.0,0.007918386342701396,0.01608118946202211,0.002649813050210477,,0.018867924528301886,1000000,2,False,0.1,padic
59,True,16948.0,34187.0,0.007097419538357657,0.014397868452915467,0.0023793759047746658,,0.01694915254237288,1000000,2,False,0.1,padic
61,True,16392.0,33056.0,0.00686112772689985,0.01391246625005812,0.0023010516438257654,,0.01639344262295082,1000000,2,False,0.1,padic
67,True,14924.0,30073.0,0.006234309305877045,0.012635130266486659,0.002094442132341854,,0.014925373134328358,1000000,2,False,0.1,padic
71,True,14083.0,28366.0,0.005877694068453746,0.011905831865566886,0.0019763158360303007,,0.014084507042253521,1000000,2,False,0.1,padic
73,True,13697.0,27583.0,0.005713796495541057,0.011572173259749238,0.0019220249617597314,,0.0136986301369863,1000000,2,False,0.1,padic
79,True,12657.0,25476.0,0.005273690893532897,0.01067435552290487,0.0017760540969166444,,0.012658227848101266,1000000,2,False,0.1,padic
83,True,12047.0,24240.0,0.005015798896977274,0.010149670235279533,0.0016902828932759532,,0.012048192771084338,1000000,2,False,0.1,padic
262144,False,1.0,19.0,0.004974259017669271,7.769373994921329e-05,1.2913019015948986e-06,,,1000000,2,False,0.1,padic
393216,False,2.0,20.0,0.004900008673390466,0.0006333937710475919,1.3506200744366002e-06,,,1000000,2,False,0.1,padic
524288,False,1.0,20.0,0.005236062123862392,7.380905295175267e-05,1.3511143499687386e-06,,,1000000,2,False,0.1,padic
589824,False,2.0,20.0,0.0047319819481545025,0.00045442332141811226,1.3503729366705313e-06,,,1000000,2,False,0.1,padic
655360,False,2.0,20.0,0.0047990948354482525,0.00039587315513642414,1.3499622434278649e-06,,,1000000,2,False,0.1,padic
786432,False,2.0,21.0,0.005161811779583583,0.0006290774521615243,1.4104325228104404e-06,,,1000000,2,False,0.1,padic
917504,False,2.0,20.0,0.004769159216910386,0.00029338749797321083,1.3496733359047965e-06,,,1000000,2,False,0.1,padic
2,True,578496.0,1284969.0,0.7066384852296852,0.5582749714601901,0.1458874155534246,,0.5,1000000,2,True,0.1,uniform
3,True,333333.0,333342.0,0.017575297179196547,0.3485769567923129,0.04541914253034208,,0.3333333333333333,1000000,2,True,0.1,uniform
5,True,200000.0,200009.0,0.01145908176885082,0.1839039369726436,0.027052450239591186,,0.2,1000000,2,True,0.1,uniform
7,True,142857.0,142866.0,0.008854950702658253,0.12245315949911251,0.01928620761511735,,0.14285714285714285,1000000,2,True,0.1,uniform
11,True,90909.0,90918.0,0.006504129731764733,0.07271419883106839,0.01226749797502299,,0.09090909090909091,1000000,2,True,0.1,uniform
13,True,76923.0,76932.0,0.005874529069043548,0.060352824141485996,0.010382842283938008,,0.07692307692307693,1000000,2,True,0.1,uniform
17,True,58823.0,58832.0,0.005062089842458976,0.04500272274677094,0.007945806260952702,,0.058823529411764705,1000000,2,True,0.1,uniform
19,True,52631.0,52640.0,0.004784803108735697,0.03991858907191166,0.007112222745709114,,0.05263157894736842,1000000,2,True,0.1,uniform
23,True,43478.0,43487.0,0.004375591320344165,0.03255826185413358,0.005880251268693949,,0.043478260869565216,1000000,2,True,0.1,uniform
29,True,34482.0,34491.0,0.003974120812429482,0.025502636185325885,0.004669093269532332,,0.034482758620689655,1000000,2,True,0.1,uniform
31,True,32258.0,32267.0,0.003874986941888379,0.02378486682749242,0.004369512299973754,,0.03225806451612903,1000000,2,True,0.1,uniform
37,True,27027.0,27036.0,0.0036419777526320025,0.01978804172821518,0.003664693159169487,,0.02702702702702703,1000000,2,True,0.1,uniform
41,True,24390.0,24399.0,0.003524682753710114,0.01779588972836229,0.003309282118197703,,0.024390243902439025,1000000,2,True,0.1,uniform
43,True,23255.0,23264.0,0.0034741581807287637,0.016942029053547122,0.0031562434692165324,,0.023255813953488372,1000000,2,True,0.1,uniform
47,True,21276.0,21285.0,0.003386214700932478,0.015461965880713323,0.002889267284399579,,0.02127659574468085,1000000,2,True,0.1,uniform
53,True,18867.0,18876.0,0.003279123384768403,0.013670301006341569,0.002564289958885687,,0.018867924528301886,1000000,2,True,0.1,uniform
59,True,16949.0,16958.0,0.0031939363451523937,0.01225247754303548,0.002305444768655275,,0.01694915254237288,1000000,2,True,0.1,uniform
61,True,16393.0,16402.0,0.0031692514225167895,0.011843319822782177,0.0022303803316334444,,0.01639344262295082,1000000,2,True,0.1,uniform
67,True,14925.0,14934.0,0.003104091091595855,0.010765929715319816,0.002032029507164644,,0.014925373134328358,1000000,2,True,0.1,uniform
71,True,14084.0,14093.0,0.003066811317796307,0.01015050240661297,0.0019185193328622072,,0.014084507042253521,1000000,2,True,0.1,uniform
73,True,13698.0,13707.0,0.0030496865327865395,0.009868767027197571,0.0018663128248823289,,0.0136986301369863,1000000,2,True,0.1,uniform
79,True,12658.0,12667.0,0.003003552884249671,0.00911066924107539,0.0017257541008954746,,0.012658227848101266,1000000,2,True,0.1,uniform
83,True,12048.0,12057.0,0.002976500620124955,0.008667306500624243,0.0016431793095933594,,0.012048192771084338,1000000,2,True,0.1,uniform
89,True,11235.0,11244.0,0.002940411035148971,0.008077210211371989,0.0015331627012073452,,0.011235955056179775,1000000,2,True,0.1,uniform
97,True,10309.0,10318.0,0.0028993588498898953,0.007406479867823873,0.0014079599538495873,,0.010309278350515464,1000000,2,True,0.1,uniform
101,True,9900.0,9909.0,0.002881275591246223,0.007111896825696092,0.0013525324002450262,,0.009900990099009901,1000000,2,True,0.1,uniform
103,True,9708.0,9717.0,0.002872764429019068,0.0069729304216456164,0.001326526005537203,,0.009708737864077669,1000000,2,True,0.1,uniform
107,True,9345.0,9354.0,0.002856637550266739,0.006711015534055588,0.00127735842045755,,0.009345794392523364,1000000,2,True,0.1,uniform
109,True,9174.0,9183.0,0.0028491015294065643,0.006587921608833302,0.0012541949825104013,,0.009174311926605505,1000000,2,True,0.1,uniform
113,True,8849.0,8858.0,0.0028346573162838463,0.0063531667819326934,0.001210216824555035,,0.008849557522123894,1000000,2,True,0.1,uniform
2,True,499999.0,499999.0,0.5578911629127651,0.5578911629115183,0.0831893345347238,,0.5,1000000,2,False,0.1,uniform
3,True,333332.0,333332.0,0.34905970348326104,0.3490597034822023,0.05375797673610627,,0.3333333333333333,1000000,2,False,0.1,uniform
5,True,199999.0,199999.0,0.18408367777462273,0.18408367777344634,0.03161252326081437,,0.2,1000000,2,False,0.1,uniform
7,True,142856.0,142856.0,0.1225363148552249,0.12253631485341045,0.022410097104771903,,0.14285714285714285,1000000,2,False,0.1,uniform
11,True,90908.0,90908.0,0.07272854922974505,0.07272854926517461,0.014174130302013975,,0.09090909090909091,1000000,2,False,0.1,uniform
13,True,76922.0,76922.0,0.06035156766323736,0.060351567656599325,0.011976494843915731,,0.07692307692307693,1000000,2,False,0.1,uniform
17,True,58822.0,58822.0,0.04498298194457578,0.044982981947249,0.009144854715885248,,0.058823529411764705,1000000,2,False,0.1,uniform
19,True,52630.0,52630.0,0.03989295199544758,0.03989295197791019,0.008178545269726835,,0.05263157894736842,1000000,2,False,0.1,uniform
23,True,43477.0,43477.0,0.03252429311476464,0.032524293104649535,0.006753372691220463,,0.043478260869565216,1000000,2,False,0.1,uniform
29,True,34481.0,34481.0,0.025460910809676253,0.025460910814821686,0.00535538144321408,,0.034482758620689655,1000000,2,False,0.1,uniform
31,True,32257.0,32257.0,0.023741286309125455,0.023741286313891437,0.0050100316866954295,,0.03225806451612903,1000000,2,False,0.1,uniform
37,True,27026.0,27026.0,0.019740198692746482,0.019740198688675988,0.004198479498050926,,0.02702702702702703,1000000,2,False,0.1,uniform
41,True,24389.0,24389.0,0.017745948438072964,0.01774594843787735,0.0037896825861759593,,0.024390243902439025,1000000,2,False,0.1,uniform
43,True,23254.0,23254.0,0.01689119325677952,0.016891193265047476,0.0036137460284863224,,0.023255813953488372,1000000,2,False,0.1,uniform
47,True,21275.0,21275.0,0.015409588435525203,0.015409588436069693,0.0033069543370628915,,0.02127659574468085,1000000,2,False,0.1,uniform
53,True,18866.0,18866.0,0.013616070213369408,0.013616070215415485,0.0029337772022873724,,0.018867924528301886,1000000,2,False,0.1,uniform
59,True,16948.0,16948.0,0.01219678889018535,0.01219678889139211,0.0026367245848911884,,0.01694915254237288,1000000,2,False,0.1,uniform
61,True,16392.0,16392.0,0.011787212509670351,0.011787212506390582,0.002550624839746726,,0.01639344262295082,1000000,2,False,0.1,uniform
67,True,14924.0,14924.0,0.010708723189636867,0.010708723192622458,0.002323150608832551,,0.014925373134328358,1000000,2,False,0.1,uniform
71,True,14083.0,14083.0,0.010092669132896437,0.010092669135363257,0.002193034461434943,,0.014084507042253521,1000000,2,False,0.1,uniform
73,True,13697.0,13697.0,0.009810647853937923,0.009810647851407612,0.002133185967812419,,0.0136986301369863,1000000,2,False,0.1,uniform
79,True,12657.0,12657.0,0.009051781552847854,0.009051781542812429,0.0019721208459834547,,0.012658227848101266,1000000,2,False,0.1,uniform
83,True,12047.0,12047.0,0.008607970745775665,0.008607970746178032,0.0018775084248842315,,0.012048192771084338,1000000,2,False,0.1,uniform
89,True,11234.0,11234.0,0.008017279229264939,0.008017279231694296,0.001751500923557722,,0.011235955056179775,1000000,2,False,0.1,uniform
97,True,10308.0,10308.0,0.007345872868089929,0.0073458728636091025,0.0016081489076018695,,0.010309278350515464,1000000,2,False,0.1,uniform
101,True,9899.0,9899.0,0.007050994116165592,0.007050994119796278,0.0015447100947715575,,0.009900990099009901,1000000,2,False,0.1,uniform
103,True,9707.0,9707.0,0.0069118877100437315,0.006911887715069438,0.0015149320526607946,,0.009708737864077669,1000000,2,False,0.1,uniform
107,True,9344.0,9344.0,0.006649710387795769,0.0066497103881410944,0.0014586541310123203,,0.009345794392523364,1000000,2,False,0.1,uniform
109,True,9173.0,9173.0,0.006526492321458694,0.006526492317603637,0.0014321448707482131,,0.009174311926605505,1000000,2,False,0.1,uniform
113,True,8848.0,8848.0,0.006291502030956139,0.006291502028937418,0.0013818177019020081,,0.008849557522123894,1000000,2,False,0.1,uniform
2,True,578496.0,1131542.8971329904,0.7057582964721552,0.6783368353384761,0.04298821685095708,,0.5,1000000,2,True,0.1,log
3,True,333333.0,366212.6314066189,0.01627935081906654,0.1819696607454987,0.014428954927664977,,0.3333333333333333,1000000,2,True,0.1,log
5,True,200000.0,321895.97304884053,0.014843304369137675,0.06590259140420093,0.012658443932799109,,0.2,1000000,2,True,0.1,log
7,True,142857.0,277994.9402531475,0.013228882960599316,0.03790119339717211,0.010916434049163239,,0.14285714285714285,1000000,2,True,0.1,log
11,True,90909.0,217997.86345917228,0.010924745196388195,0.019284344803176392,0.008545037218619985,,0.09090909090909091,1000000,2,True,0.1,log
13,True,76923.0,197311.03447493527,0.010116108946041178,0.015218792758175158,0.007729468524530878,,0.07692307692307693,1000000,2,True,0.1,log
17,True,58823.0,166665.27532389545,0.008911748952800858,0.01051861800921479,0.006523151203008399,,0.058823529411764705,1000000,2,True,0.1,log
19,True,52631.0,154975.82347349406,0.00845141071152831,0.009055464838602085,0.0060635857792285,,0.05263157894736842,1000000,2,True,0.1,log
23,True,43478.0,136331.88202586246,0.0077173295841495085,0.007029766161021821,0.005331229613722611,,0.043478260869565216,1000000,2,True,0.1,log
29,True,34482.0,116117.72751377083,0.006922617836607389,0.005202274987812044,0.004538205836073835,,0.034482758620689655,1000000,2,True,0.1,log
31,True,32258.0,110780.12525502955,0.00671319209853873,0.004776276092028966,0.004328902110293892,,0.03225806451612903,1000000,2,True,0.1,log
37,True,27027.0,97598.66750716568,0.006197046344125881,0.003816497860635407,0.003812156529792026,,0.02702702702702703,1000000,2,True,0.1,log
41,True,24390.0,90580.30913483235,0.005923126853424442,0.0033560363427478546,0.0035372250420558056,,0.024390243902439025,1000000,2,True,0.1,log
43,True,23255.0,87472.94749036653,0.005801887459629521,0.003162629621796654,0.0034154735564762115,,0.023255813953488372,1000000,2,True,0.1,log
47,True,21276.0,81921.89022641075,0.005585935506174269,0.0028330940643017687,0.0031982025552855543,,0.02127659574468085,1000000,2,True,0.1,log
53,True,18867.0,74913.52724106386,0.005313653787555848,0.0024446827406024627,0.002923880329925673,,0.018867924528301886,1000000,2,True,0.1,log
59,True,16949.0,69116.1045993063,0.005089094458777609,0.0021460836122307527,0.0026970699381322393,,0.01694915254237288,1000000,2,True,0.1,log
61,True,16393.0,67395.44438151446,0.005022578104885179,0.002061384361248914,0.0026297788991599415,,0.01639344262295082,1000000,2,True,0.1,log
67,True,14925.0,62760.83265181306,0.004843637169577194,0.001841781004611398,0.0024484139853582923,,0.014925373134328358,1000000,2,True,0.1,log
71,True,14084.0,60041.32070838104,0.004738935011562162,0.0017187707418505707,0.002342111807564657,,0.014084507042253521,1000000,2,True,0.1,log
73,True,13698.0,58776.42296538778,0.0046902420454607565,0.0016629828959243914,0.002292628845885703,,0.0136986301369863,1000000,2,True,0.1,log
79,True,12658.0,55314.10146869003,0.004557117205642568,0.0015147823298454217,0.0021573284819728033,,0.012658227848101266,1000000,2,True,0.1,log
83,True,12048.0,53243.77280211841,0.004477623016410136,0.0014294040218858263,0.002076383421193359,,0.012048192771084338,1000000,2,True,0.1,log
89,True,11235.0,50435.34097756413,0.004369831449589319,0.0013173314177658182,0.001966627509234414,,0.011235955056179775,1000000,2,True,0.1,log
97,True,10309.0,47166.12076640599,0.004244689143402268,0.001192326385663166,0.0018388827737928837,,0.010309278350515464,1000000,2,True,0.1,log
101,True,9900.0,45695.07799621946,0.004188623016466417,0.0011381690525773098,0.001781342136582696,,0.009900990099009901,1000000,2,True,0.1,log
103,True,9708.0,44999.31428874762,0.004162018545385243,0.0011128661396756002,0.001754141353541976,,0.009708737864077669,1000000,2,True,0.1,log
107,True,9345.0,43672.91262920272,0.004111264644177559,0.0010653187142074774,0.0017023420072187346,,0.009345794392523364,1000000,2,True,0.1,log
109,True,9174.0,43043.73412369048,0.004087404682192677,0.001043196039994105,0.0016777237096110107,,0.009174311926605505,1000000,2,True,0.1,log
113,True,8849.0,41837.92741996153,0.004041263574383746,0.0010011870813464916,0.0016306970416960877,,0.008849557522123894,1000000,2,True,0.1,log
2,True,499999.0,346572.8971329904,0.2164446442436874,0.6783114000212398,0.014517710159436946,,0.5,1000000,2,False,0.1,log
3,True,333332.0,366202.6314066189,0.27033647706181463,0.1820537636530163,0.015147982206414086,,0.3333333333333333,1000000,2,False,0.1,log
5,True,199999.0,321885.97304884053,0.28968222685958117,0.06588585652577945,0.013217805621649049,,0.2,1000000,2,False,0.1,log
7,True,142856.0,277984.9402531475,0.27008468363854893,0.037863664798025755,0.011380139557061903,,0.14285714285714285,1000000,2,False,0.1,log
11,True,90908.0,217987.86345917228,0.21579528151664554,0.01923355543633973,0.008896880978081058,,0.09090909090909091,1000000,2,False,0.1,log
13,True,76922.0,197301.03447493527,0.19274346087133767,0.015165150007289338,0.008045252167518733,,0.07692307692307693,1000000,2,False,0.1,log
17,True,58822.0,166655.27532389545,0.15697210558445848,0.010461687244134573,0.006787103532580531,,0.058823529411764705,1000000,2,False,0.1,log
19,True,52630.0,154965.82347349406,0.14323171553347655,0.008997511706329064,0.0063081083343140215,,0.05263157894736842,1000000,2,False,0.1,log
23,True,43477.0,136321.88202586246,0.12160202587180283,0.0069703975212241495,0.0055451794537527965,,0.043478260869565216,1000000,2,False,0.1,log
29,True,34481.0,116107.72751377083,0.09894237118585286,0.005141628226114096,0.004719447331088085,,0.034482758620689655,1000000,2,False,0.1,log
31,True,32257.0,110770.12525502955,0.09314494531477029,0.004715331074714748,0.004501565984011086,,0.03225806451612903,1000000,2,False,0.1,log
37,True,27026.0,97588.66750716568,0.07925000593194825,0.0037548802348886627,0.0039637627227327435,,0.02702702702702703,1000000,2,False,0.1,log
41,True,24389.0,90570.30913483235,0.07210470921212422,0.0032940956328732698,0.0036776828051459424,,0.024390243902439025,1000000,2,False,0.1,log
43,True,23254.0,87462.94749036653,0.06900043583636913,0.003100553086854767,0.0035510056898443053,,0.023255813953488372,1000000,2,False,0.1,log
47,True,21275.0,81911.89022641075,0.06355825779891584,0.002770786000631106,0.00332495990790663,,0.02127659574468085,1000000,2,False,0.1,log
53,True,18866.0,74903.52724106386,0.05686816118641062,0.0023821014918808205,0.0030395933131703388,,0.018867924528301886,1000000,2,False,0.1,log
